index,date,text,text_token,words
1572,2020-04-28 00:04:48+00:00,@TamiresVittorio @marigonzalez Nao e destilar odio  a questao e tds em casa enquanto outros fazem festa. E justo is... https://t.co/aagR1Enz4d,"['nao', 'destilar', 'odio', 'questao', 'tds', 'casa', 'enquanto', 'outros', 'fazem', 'festa', 'justo', 'is', '...']",nao destilar odio questao tds casa enquanto outros fazem festa justo is ...
1574,2020-04-28 00:04:49+00:00,RT @M_sigor: dps da quarentena geral vai casar  que bom que sou super bem comprometido com os estudos,"['dps', 'quarentena', 'geral', 'vai', 'casar', 'bom', 'super', 'bem', 'comprometido', 'estudos']",dps quarentena geral vai casar bom super bem comprometido estudos
1575,2020-04-28 00:04:49+00:00,como assim marido gente? surto que eu nem sabia que ela era casada---,"['assim', 'marido', 'gente', 'surto', 'sabia', 'casada']",assim marido gente surto sabia casada
1576,2020-04-28 00:04:49+00:00,RT @craolis: desbloqueei uma nova fase da quarentena nao sinto falta de mais nada apenas espero que eu morra logo,"['desbloqueei', 'nova', 'fase', 'quarentena', 'nao', 'sinto', 'falta', 'nada', 'apenas', 'espero', 'morra', 'logo']",desbloqueei nova fase quarentena nao sinto falta nada apenas espero morra logo
1577,2020-04-28 00:04:49+00:00,@Anne03950159 @CorreaThaiza Ta sem gente pra conversar porra? entra num cursinho que na quarentena ta de graca pra... https://t.co/c1rNdo9W2a,"['ta', 'gente', 'pra', 'conversar', 'porra', 'entra', 'cursinho', 'quarentena', 'ta', 'graca', 'pra', '...']",ta gente pra conversar porra entra cursinho quarentena ta graca pra ...
1578,2020-04-28 00:04:49+00:00,@MontesRuan07 KKKKKKKKK vai concorrer pra melhor video da quarentena,"['kkk', 'vai', 'concorrer', 'pra', 'melhor', 'video', 'quarentena']",kkk vai concorrer pra melhor video quarentena
1581,2020-04-28 00:04:49+00:00,depois desta quarentena (onde eu estou vivendo uma nao quarentena indo trabalhar) quero deixar claro que estou abri... https://t.co/KBYyDvp0We,"['desta', 'quarentena', 'onde', 'vivendo', 'nao', 'quarentena', 'indo', 'trabalhar', 'quero', 'deixar', 'claro', 'abri', '...']",desta quarentena onde vivendo nao quarentena indo trabalhar quero deixar claro abri ...
1582,2020-04-28 00:04:50+00:00,E tao legal quebrar a quarentena e postar foto: hur dur somos demais  Que raiva  quebra a quarentena longe de mim nessa porra,"['tao', 'legal', 'quebrar', 'quarentena', 'postar', 'foto', 'hur', 'dur', 'demais', 'raiva', 'quebra', 'quarentena', 'longe', 'mim', 'nessa', 'porra']",tao legal quebrar quarentena postar foto hur dur demais raiva quebra quarentena longe mim nessa porra
1583,2020-04-28 00:04:50+00:00,@marianajlouzada nem fala... ja to sofrendo demais nessa quarentena nao quero mais,"['fala', '...', 'ja', 'to', 'sofrendo', 'demais', 'nessa', 'quarentena', 'nao', 'quero']",fala ... ja to sofrendo demais nessa quarentena nao quero
1584,2020-04-28 00:04:50+00:00,Acho super ridiculo pessoas que julgam quem fura a quarentena e ainda mandam dd xingando quem sai  mas ta todo dia... https://t.co/C3Lb6XWaxT,"['acho', 'super', 'ridiculo', 'pessoas', 'julgam', 'fura', 'quarentena', 'ainda', 'mandam', 'dd', 'xingando', 'sai', 'ta', 'todo', 'dia', '...']",acho super ridiculo pessoas julgam fura quarentena ainda mandam dd xingando sai ta todo dia ...
1585,2020-04-28 00:04:50+00:00,vou pra atibaia essa semana  pelo menos ficarei de quarentena num lugar melhor podendo me deliciar na piscina,"['vou', 'pra', 'atibaia', 'semana', 'menos', 'ficarei', 'quarentena', 'lugar', 'melhor', 'podendo', 'deliciar', 'piscina']",vou pra atibaia semana menos ficarei quarentena lugar melhor podendo deliciar piscina
1586,2020-04-28 00:04:50+00:00,@albericoaalima @allantercalivre Verdade! Mas  vc ha de convir  que o presidente ta lutando pra acabar com a quaren... https://t.co/n5zSaJrobx,"['verdade', 'vc', 'ha', 'convir', 'presidente', 'ta', 'lutando', 'pra', 'acabar', 'quaren', '...']",verdade vc ha convir presidente ta lutando pra acabar quaren ...
1587,2020-04-28 00:04:50+00:00,RT @marijusntss: quantos relacionamentos rasos vao sair dessa quarentena? todo mundo se amando por estar entediado..,"['quantos', 'relacionamentos', 'rasos', 'vao', 'sair', 'dessa', 'quarentena', 'todo', 'mundo', 'amando', 'estar', 'entediado', '..']",quantos relacionamentos rasos vao sair dessa quarentena todo mundo amando estar entediado ..
1589,2020-04-28 00:04:50+00:00,RT @BelMaranho: @SenadoFederal Vamos la  entao: Quanto ao isolamento social  voce,"['vamos', 'la', 'entao', 'quanto', 'isolamento', 'social', 'voce']",vamos la entao quanto isolamento social voce
1591,2020-04-28 00:04:50+00:00,RT @serafinipsol: O ministro @AbrahamWeint disse uma vez em um tweet que premiaria as universidades que nao parassem durante a quarentena....,"['ministro', 'disse', 'vez', 'tweet', 'premiaria', 'universidades', 'nao', 'parassem', 'durante', 'quarentena', '...']",ministro disse vez tweet premiaria universidades nao parassem durante quarentena ...
1592,2020-04-28 00:04:51+00:00,@GabStigmaTae Amg forcas  parece que essa quarentena mexe com a cabeca dos professores mds,"['amg', 'forcas', 'parece', 'quarentena', 'mexe', 'cabeca', 'professores', 'mds']",amg forcas parece quarentena mexe cabeca professores mds
1593,2020-04-28 00:04:51+00:00,RT @xxx_novin: Com tedio e mt tesao nessa quarentena  Mais alguem assim? https://t.co/PKT0L9iIFo,"['tedio', 'mt', 'tesao', 'nessa', 'quarentena', 'alguem', 'assim']",tedio mt tesao nessa quarentena alguem assim
1594,2020-04-28 00:04:51+00:00,3 dia seguidos indo pra ilha? Senhor  oq essa quarentena ta fazendo cmg?,"['3', 'dia', 'seguidos', 'indo', 'pra', 'ilha', 'senhor', 'oq', 'quarentena', 'ta', 'fazendo', 'cmg']",3 dia seguidos indo pra ilha senhor oq quarentena ta fazendo cmg
1595,2020-04-28 00:04:51+00:00,@yagonunnes Acho que o discord cantando I Remember entrou pra um dos momentos mais tristes da quarentena,"['acho', 'discord', 'cantando', 'i', 'remember', 'entrou', 'pra', 'momentos', 'tristes', 'quarentena']",acho discord cantando i remember entrou pra momentos tristes quarentena
1596,2020-04-28 00:04:51+00:00,quarentena  dia 84745738472829:   minha mae virou tiktoker https://t.co/oyoCvNecrx,"['quarentena', 'dia', '8474573847', '2829', 'mae', 'virou', 'tiktoker']",quarentena dia 8474573847 2829 mae virou tiktoker
1598,2020-04-28 00:04:51+00:00,RT @jair_nikolas: Vem coisa boa por ai.  @Oliver_talk @aassibarreto @robsoncristian,"['vem', 'coisa', 'boa', 'ai']",vem coisa boa ai
1599,2020-04-28 00:04:51+00:00,Bateu a quarentena na rafa https://t.co/HSOeEm2wFi,"['bateu', 'quarentena', 'rafa']",bateu quarentena rafa
1602,2020-04-28 00:04:52+00:00,@larieoufm Nao existe culpa na quarentena  Carai to muito coach hj kkkkkkkkk,"['nao', 'existe', 'culpa', 'quarentena', 'carai', 'to', 'coach', 'hj', 'kkk']",nao existe culpa quarentena carai to coach hj kkk
1603,2020-04-28 00:04:52+00:00,Pena que nao consigamos mais interagir no Pingo nos Is. E bom quando podemos fazer parte do programa. Ouco pelo you... https://t.co/Ck9LhX3LrB,"['pena', 'nao', 'consigamos', 'interagir', 'pingo', 'is', 'bom', 'podemos', 'fazer', 'parte', 'programa', 'ouco', 'you', '...']",pena nao consigamos interagir pingo is bom podemos fazer parte programa ouco you ...
1604,2020-04-28 00:04:52+00:00,RT @andreafls: @PatriciaKogut uma das coisas q me da mais raiva nessa quarentena e relato de rico descobrindo como lava louca,"['coisas', 'q', 'raiva', 'nessa', 'quarentena', 'relato', 'rico', 'descobrindo', 'lava', 'louca']",coisas q raiva nessa quarentena relato rico descobrindo lava louca
1606,2020-04-28 00:04:52+00:00,Diminuir o isolamento com falta de leitos e respiradores nos hospitais eh suicidio!!!,"['diminuir', 'isolamento', 'falta', 'leitos', 'respiradores', 'hospitais', 'eh', 'suicidio']",diminuir isolamento falta leitos respiradores hospitais eh suicidio
1607,2020-04-28 00:04:52+00:00,RT @O__Oyg: Essa noticia e de 9/4  causa e consequencia. Nao achei nada sobre como esta agora  se a comocao gerou algum efeito.  https://t....,"['noticia', '9/4', 'causa', 'consequencia', 'nao', 'achei', 'nada', 'sobre', 'agora', 'comocao', 'gerou', 'algum', 'efeito']",noticia 9/4 causa consequencia nao achei nada sobre agora comocao gerou algum efeito
1609,2020-04-28 00:04:53+00:00,Essa quarentena tem que me ajudar a parar de se apaixonar atoa txe,"['quarentena', 'ajudar', 'parar', 'apaixonar', 'atoa', 'txe']",quarentena ajudar parar apaixonar atoa txe
1610,2020-04-28 00:04:53+00:00,"RT @brunafurrlan: tendo uma leve ""nao aguento mais quarentena"" crise no momento","['tendo', 'leve', 'nao', 'aguento', 'quarentena', 'crise', 'momento']",tendo leve nao aguento quarentena crise momento
1611,2020-04-28 00:04:53+00:00,Essa quarentena se resume em tedio...,"['quarentena', 'resume', 'tedio', '...']",quarentena resume tedio ...
1612,2020-04-28 00:04:54+00:00,@lautambosi so esperando a quarentena acabar pra ir no cartorio ,"['so', 'esperando', 'quarentena', 'acabar', 'pra', 'ir', 'cartorio']",so esperando quarentena acabar pra ir cartorio
1616,2020-04-28 00:04:54+00:00,vou sair dessa quarentena sem precisar unha postica  pelo menos  minhas unhas naturais tao ficando enormes,"['vou', 'sair', 'dessa', 'quarentena', 'precisar', 'unha', 'postica', 'menos', 'unhas', 'naturais', 'tao', 'ficando', 'enormes']",vou sair dessa quarentena precisar unha postica menos unhas naturais tao ficando enormes
1617,2020-04-28 00:04:54+00:00,quem diria que a emma estaria em quarentena,"['diria', 'emma', 'estaria', 'quarentena']",diria emma estaria quarentena
1618,2020-04-28 00:04:54+00:00,To comendo muito nessa quarentena  so jesus,"['to', 'comendo', 'nessa', 'quarentena', 'so', 'jesus']",to comendo nessa quarentena so jesus
1619,2020-04-28 00:04:54+00:00,A cozinha aqui de casa nao tem um dia de paz! Na boa kkkkk   TODO dia sai algo diferente  Leo bom da quarentena ja... https://t.co/jGKBqqUrha,"['cozinha', 'aqui', 'casa', 'nao', 'dia', 'paz', 'boa', 'kkk', 'todo', 'dia', 'sai', 'algo', 'diferente', 'leo', 'bom', 'quarentena', 'ja', '...']",cozinha aqui casa nao dia paz boa kkk todo dia sai algo diferente leo bom quarentena ja ...
1620,2020-04-28 00:04:54+00:00,Ta chegando a hora de dar tchau  Nao to preparado e odeio despedidas  e voces? Nem vida social poderemos ter por m... https://t.co/Sk1ATMwSi2,"['ta', 'chegando', 'hora', 'dar', 'tchau', 'nao', 'to', 'preparado', 'odeio', 'despedidas', 'voces', 'vida', 'social', 'poderemos', 'ter', 'm', '...']",ta chegando hora dar tchau nao to preparado odeio despedidas voces vida social poderemos ter m ...
1621,2020-04-28 00:04:54+00:00,"odiando fazer aerobicos convencionais nessa quarentena entao hoje decidi ousar e fazer uma ""aula"" meio fit dance co... https://t.co/d0jshOT7aR","['odiando', 'fazer', 'aerobicos', 'convencionais', 'nessa', 'quarentena', 'entao', 'hoje', 'decidi', 'ousar', 'fazer', 'aula', 'meio', 'fit', 'dance', 'co', '...']",odiando fazer aerobicos convencionais nessa quarentena entao hoje decidi ousar fazer aula meio fit dance co ...
1622,2020-04-28 00:04:54+00:00,Em plena quarentena ser roubada  quem tem meu contato  favor nao mandar mensagens.,"['plena', 'quarentena', 'ser', 'roubada', 'contato', 'favor', 'nao', 'mandar', 'mensagens']",plena quarentena ser roubada contato favor nao mandar mensagens
1623,2020-04-28 00:04:54+00:00,RT @ml_santtos: O sexo pos quarentena vai ser mais emocionante q perde a virgindade,"['sexo', 'pos', 'quarentena', 'vai', 'ser', 'emocionante', 'q', 'perde', 'virgindade']",sexo pos quarentena vai ser emocionante q perde virgindade
1625,2020-04-28 00:04:55+00:00,"""so saio quando preciso"" kkkkkk no outro dia tava c o povo junto  isso sim e respeitar a quarentena","['so', 'saio', 'preciso', 'kkk', 'outro', 'dia', 'tava', 'c', 'povo', 'junto', 'sim', 'respeitar', 'quarentena']",so saio preciso kkk outro dia tava c povo junto sim respeitar quarentena
1626,2020-04-28 00:04:55+00:00,eu nao aguento mais quarentena,"['nao', 'aguento', 'quarentena']",nao aguento quarentena
1627,2020-04-28 00:04:55+00:00,Dia nao sei qual da Quarentena  e eu oficialmente destrui minha vida,"['dia', 'nao', 'sei', 'quarentena', 'oficialmente', 'destrui', 'vida']",dia nao sei quarentena oficialmente destrui vida
1633,2020-04-28 00:04:56+00:00,Visitando a @az_priscilla no animal crossing pois quarentena https://t.co/vqhH6UXZ2b,"['visitando', 'animal', 'crossing', 'pois', 'quarentena']",visitando animal crossing pois quarentena
1634,2020-04-28 00:04:57+00:00,@psylibrx Ai miga nao dar para viver sem  principalmente nessa quarentena!!,"['ai', 'miga', 'nao', 'dar', 'viver', 'principalmente', 'nessa', 'quarentena']",ai miga nao dar viver principalmente nessa quarentena
1636,2020-04-28 00:04:57+00:00,@Mendes_360 @marigonzalez Povo chato n deixa a Mari em paz  euem quase ninguem esta de quarentena. Tomam cuida da vida de vcs.,"['povo', 'chato', 'n', 'deixa', 'mari', 'paz', 'euem', 'quase', 'ninguem', 'quarentena', 'tomam', 'cuida', 'vida', 'vcs']",povo chato n deixa mari paz euem quase ninguem quarentena tomam cuida vida vcs
1637,2020-04-28 00:04:57+00:00,Antes do mundo entrar em quarentena  queria muito fazer um projeto fotografico de skate. Assim que isso acalmar  pr... https://t.co/kGdIfzrBvM,"['antes', 'mundo', 'entrar', 'quarentena', 'queria', 'fazer', 'projeto', 'fotografico', 'skate', 'assim', 'acalmar', 'pr', '...']",antes mundo entrar quarentena queria fazer projeto fotografico skate assim acalmar pr ...
1638,2020-04-28 00:04:57+00:00,Eu to vendo minha mae sofrendo pra conseguir gerenciar dois hospitais  um deles de campanha pro covid  cada um em u... https://t.co/CCSlef0ies,"['to', 'vendo', 'mae', 'sofrendo', 'pra', 'conseguir', 'gerenciar', 'dois', 'hospitais', 'campanha', 'pro', 'covid', 'cada', 'u', '...']",to vendo mae sofrendo pra conseguir gerenciar dois hospitais campanha pro covid cada u ...
1639,2020-04-28 00:04:57+00:00,quarentena dia 37432842368 #BBB20 https://t.co/612Wx0VTGr,"['quarentena', 'dia', '3743284236', '8', 'bbb', '20']",quarentena dia 3743284236 8 bbb 20
1640,2020-04-28 00:04:58+00:00,Ja desisti de fazer dieta na quarentena e pedi lanche. Eu que lute depois,"['ja', 'desisti', 'fazer', 'dieta', 'quarentena', 'pedi', 'lanche', 'lute']",ja desisti fazer dieta quarentena pedi lanche lute
1641,2020-04-28 00:04:58+00:00,RT @l_eandro77: Fisicamente esta quarentena matou me  estou pessimo,"['fisicamente', 'quarentena', 'matou', 'pessimo']",fisicamente quarentena matou pessimo
1648,2020-04-28 00:04:58+00:00,RT @_ismlx: quando a quarentena acaba vo fazer igual pai q o filho nasce e fica 3 dia fora d casa bebendo p comemorar,"['quarentena', 'acaba', 'vo', 'fazer', 'igual', 'pai', 'q', 'filho', 'nasce', 'fica', '3', 'dia', 'd', 'casa', 'bebendo', 'p', 'comemorar']",quarentena acaba vo fazer igual pai q filho nasce fica 3 dia d casa bebendo p comemorar
1650,2020-04-28 00:04:59+00:00,Claramente o Ale KKKKKKK todo diaaaaaaa um curso diferente esse homi ta mandando pra mim,"['claramente', 'ale', 'kkk', 'todo', 'diaaa', 'curso', 'diferente', 'homi', 'ta', 'mandando', 'pra', 'mim']",claramente ale kkk todo diaaa curso diferente homi ta mandando pra mim
1651,2020-04-28 00:04:59+00:00,eu e a @fermaarques nessa quarentena https://t.co/eV38D2ymBP,"['nessa', 'quarentena']",nessa quarentena
1653,2020-04-28 00:05:00+00:00,Pos quarentena e certo eu fazer uma trip dessas,"['pos', 'quarentena', 'certo', 'fazer', 'trip', 'dessas']",pos quarentena certo fazer trip dessas
1654,2020-04-28 00:05:00+00:00,ai eu lembro q ta rolando corona virus  quarentena  estradas fechadas,"['ai', 'lembro', 'q', 'ta', 'rolando', 'corona', 'virus', 'quarentena', 'estradas', 'fechadas']",ai lembro q ta rolando corona virus quarentena estradas fechadas
1655,2020-04-28 00:05:00+00:00,@MaynaRodriguess @thiagodouradobr Quem sabe um dia... Apos a quarentena ou no meu aniversario  quando reunirei os amigos..,"['sabe', 'dia', '...', 'apos', 'quarentena', 'aniversario', 'reunirei', 'amigos', '..']",sabe dia ... apos quarentena aniversario reunirei amigos ..
1656,2020-04-28 00:05:00+00:00,RT @manucha00: Tempos dificeis pra todo mundo... Deixe a quarentena de sua mae mais doce e leve.  https://t.co/tJEcNGm2cT,"['tempos', 'dificeis', 'pra', 'todo', 'mundo', '...', 'deixe', 'quarentena', 'mae', 'doce', 'leve']",tempos dificeis pra todo mundo ... deixe quarentena mae doce leve
1660,2020-04-28 00:05:01+00:00,ja acabou quarentena?,"['ja', 'acabou', 'quarentena']",ja acabou quarentena
1661,2020-04-28 00:05:01+00:00,@luisarvieiraa HAHAHAHHA olha eu achei q tava perdida em Tributario  mas voce minha filha... brincadeira amg  e as... https://t.co/cVXcfqna14,"['hahahahha', 'olha', 'achei', 'q', 'tava', 'perdida', 'tributario', 'voce', 'filha', '...', 'brincadeira', 'amg', '...']",hahahahha olha achei q tava perdida tributario voce filha ... brincadeira amg ...
1662,2020-04-28 00:05:01+00:00,"quando acabar a quarentena eu prometo fazer um show historico e inesquecivel de ""SPALDA"".  quero ver todo mundo que... https://t.co/1NJfzx7kSI","['acabar', 'quarentena', 'prometo', 'fazer', 'show', 'historico', 'inesquecivel', 'spalda', 'quero', 'ver', 'todo', 'mundo', '...']",acabar quarentena prometo fazer show historico inesquecivel spalda quero ver todo mundo ...
1663,2020-04-28 00:05:01+00:00,[3/7]  [#QUARENTENA] Peter Altmaier  ministro da Economia da Alemanha  solicitou afrouxamento com cautela das restr... https://t.co/IbUHm1LZu9,"['3/7', 'quarentena', 'peter', 'altmaier', 'ministro', 'economia', 'alemanha', 'solicitou', 'afrouxamento', 'cautela', 'restr', '...']",3/7 quarentena peter altmaier ministro economia alemanha solicitou afrouxamento cautela restr ...
1665,2020-04-28 00:05:02+00:00,Esta quarentena esta de facto a fazer me mal,"['quarentena', 'facto', 'fazer', 'mal']",quarentena facto fazer mal
1666,2020-04-28 00:05:02+00:00,O Hagrid ta vendo voces todos escolhendo ir pra Toca nessa quarentena e nao pra cabana dele  viu?,"['hagrid', 'ta', 'vendo', 'voces', 'todos', 'escolhendo', 'ir', 'pra', 'toca', 'nessa', 'quarentena', 'nao', 'pra', 'cabana', 'viu']",hagrid ta vendo voces todos escolhendo ir pra toca nessa quarentena nao pra cabana viu
1667,2020-04-28 00:05:02+00:00,@WebTVBrasileira nossa deve ser muita necessidade pra ele sair da quarentena.  Tatuagem.  PRIOR SO CAGA,"['deve', 'ser', 'muita', 'necessidade', 'pra', 'sair', 'quarentena', 'tatuagem', 'prior', 'so', 'caga']",deve ser muita necessidade pra sair quarentena tatuagem prior so caga
1669,2020-04-28 00:05:02+00:00,Pararia de me preocupar com a Quarentena ,"['pararia', 'preocupar', 'quarentena']",pararia preocupar quarentena
1670,2020-04-28 00:05:03+00:00,uma canceriana e um escorpiano ,"['canceriana', 'escorpiano']",canceriana escorpiano
